Date,Open,High,Low,Close,Volume
2016-09-14,1.63,1.67,1.62,1.67,16771300.0
2016-09-15,1.67,1.68,1.65,1.67,6216800.0
2016-09-16,1.66,1.68,1.66,1.67,5349800.0
2016-09-19,1.67,1.69,1.66,1.69,8790800.0
2016-09-20,1.69,1.69,1.66,1.67,6681000.0
2016-09-21,1.67,1.7,1.67,1.68,12125300.0
2016-09-22,1.7,1.72,1.69,1.71,29927000.0
2016-09-23,1.7,1.71,1.68,1.68,15097800.0
2016-09-26,1.67,1.72,1.67,1.7,20182700.0
2016-09-27,1.7,1.72,1.69,1.69,11951700.0
2016-09-28,1.7,1.71,1.68,1.69,7888100.0
2016-09-29,1.7,1.7,1.68,1.7,6966700.0
2016-09-30,1.7,1.7,1.67,1.68,9694700.0
2016-10-03,1.69,1.7,1.68,1.68,5219500.0
2016-10-04,1.68,1.7,1.68,1.7,13619000.0
2016-10-05,1.7,1.7,1.68,1.7,11171200.0
2016-10-06,1.7,1.7,1.69,1.69,14038200.0
2016-10-07,1.69,1.7,1.68,1.69,5507700.0
2016-10-10,1.61,1.65,1.61,1.62,24235000.0
2016-10-11,1.63,1.65,1.61,1.63,22598900.0
2016-10-12,1.61,1.62,1.5,1.58,37199600.0
2016-10-13,1.56,1.58,1.5,1.58,44615500.0
2016-10-14,1.65,1.71,1.61,1.71,89758300.0
2016-10-17,1.69,1.71,1.69,1.71,31634000.0
2016-10-18,1.71,1.71,1.67,1.68,28186800.0
2016-10-19,1.68,1.69,1.67,1.68,22622000.0
2016-10-20,1.68,1.72,1.68,1.7,63605500.0
2016-10-21,1.71,1.71,1.69,1.69,19937300.0
2016-10-25,1.7,1.72,1.69,1.72,34563000.0
2016-10-26,1.73,1.73,1.69,1.7,43722200.0
2016-10-27,1.71,1.71,1.69,1.7,11296700.0
2016-10-28,1.71,1.71,1.69,1.7,8984500.0
2016-10-31,1.71,1.71,1.69,1.7,5790900.0
2016-11-01,1.7,1.79,1.7,1.75,118210500.0
2016-11-02,1.75,1.75,1.72,1.73,41125100.0
2016-11-03,1.75,1.75,1.72,1.73,17178500.0
2016-11-04,1.73,1.74,1.71,1.74,30407900.0
2016-11-07,1.75,1.77,1.74,1.76,97249200.0
2016-11-08,1.76,1.81,1.75,1.78,69408200.0
2016-11-09,1.76,1.82,1.75,1.81,75490300.0
2016-11-10,1.83,1.84,1.81,1.81,114335300.0
2016-11-11,1.81,1.82,1.79,1.79,40994300.0
2016-11-14,1.77,1.78,1.74,1.74,36583400.0
2016-11-15,1.75,1.76,1.73,1.74,18397100.0
2016-11-16,1.75,1.78,1.75,1.77,20461400.0
2016-11-17,1.77,1.77,1.74,1.76,11475100.0
2016-11-18,1.77,1.77,1.72,1.74,30000600.0
2016-11-21,1.74,1.77,1.73,1.76,11970100.0
2016-11-22,1.76,1.77,1.74,1.74,8585700.0
2016-11-23,1.75,1.75,1.74,1.75,6372200.0
2016-11-24,1.74,1.76,1.74,1.74,10295200.0
2016-11-25,1.74,1.75,1.74,1.74,22497300.0
2016-11-28,1.74,1.74,1.73,1.73,16829700.0
2016-11-29,1.73,1.74,1.72,1.73,7226600.0
2016-11-30,1.73,1.74,1.73,1.73,3339100.0
2016-12-01,1.74,1.75,1.73,1.73,16593300.0
2016-12-02,1.74,1.74,1.72,1.72,7407100.0
2016-12-06,1.72,1.73,1.71,1.72,20834100.0
2016-12-07,1.72,1.75,1.72,1.75,8938700.0
2016-12-08,1.75,1.76,1.73,1.76,27946300.0
2016-12-09,1.76,1.76,1.74,1.74,10471100.0
2016-12-13,1.75,1.75,1.73,1.73,16099000.0
2016-12-14,1.73,1.75,1.73,1.74,9984500.0
2016-12-15,1.74,1.74,1.73,1.73,9234900.0
2016-12-16,1.74,1.75,1.73,1.74,22067400.0
2016-12-19,1.73,1.74,1.72,1.72,28616600.0
2016-12-20,1.72,1.73,1.7,1.71,22628700.0
2016-12-21,1.71,1.73,1.71,1.73,8269100.0
2016-12-22,1.72,1.74,1.72,1.73,18099300.0
2016-12-23,1.72,1.74,1.72,1.74,8720900.0
2016-12-26,1.73,1.73,1.71,1.71,20921800.0
2016-12-27,1.71,1.72,1.69,1.71,19385500.0
2016-12-28,1.71,1.72,1.7,1.71,11131400.0
