Date,Open,High,Low,Close,Volume
2017-09-07,75.5,75.75,74.25,74.75,3855200.0
2017-09-08,75.5,75.5,74.0,74.5,4212000.0
2017-09-11,75.0,75.0,73.5,73.5,2771100.0
2017-09-12,74.0,74.0,72.75,73.25,4351200.0
2017-09-13,73.75,73.75,73.0,73.25,3037500.0
2017-09-14,73.75,73.75,72.75,73.25,3353900.0
2017-09-15,73.25,73.5,72.25,73.25,5005700.0
2017-09-18,72.75,73.5,72.75,73.0,3563800.0
2017-09-19,73.25,74.5,73.0,74.5,5108000.0
2017-09-20,74.25,74.75,73.75,74.5,2689500.0
2017-09-21,75.0,75.5,74.75,75.25,4628700.0
2017-09-22,75.25,75.25,74.5,74.5,2905400.0
2017-09-25,74.5,76.0,74.5,76.0,4182700.0
2017-09-26,76.25,77.5,75.5,77.5,6414100.0
2017-09-27,77.5,77.5,76.75,77.25,3124200.0
2017-09-28,77.25,77.25,76.0,76.75,3033100.0
2017-09-29,76.75,77.25,76.5,77.0,1637400.0
2017-10-02,77.0,78.5,76.75,78.25,6636500.0
2017-10-03,79.0,79.75,78.75,79.25,6342100.0
2017-10-04,79.75,81.0,79.5,80.25,10065900.0
2017-10-05,80.5,80.75,79.5,80.0,3358800.0
2017-10-06,80.0,81.5,80.0,81.5,7012400.0
2017-10-09,81.75,82.0,80.25,80.5,2408500.0
2017-10-10,80.75,81.0,78.75,80.0,7015100.0
2017-10-11,81.25,82.25,80.75,81.5,4707100.0
2017-10-12,82.25,86.75,81.25,86.5,14006400.0
2017-10-16,86.5,86.5,86.5,86.5,264200.0
2017-10-17,86.5,86.5,83.75,84.25,7109300.0
2017-10-18,84.5,85.25,84.0,84.5,2561500.0
2017-10-19,84.5,85.25,82.75,83.25,3485900.0
2017-10-20,83.25,84.75,83.0,84.25,4801900.0
2017-10-24,84.5,86.0,84.5,85.25,5509500.0
2017-10-25,87.0,90.25,86.75,89.25,15346400.0
2017-10-27,89.0,89.0,88.0,88.25,2627900.0
2017-10-30,88.5,88.5,85.25,87.0,5954200.0
2017-10-31,87.0,89.0,86.25,87.75,3377500.0
2017-11-01,87.75,88.5,87.0,88.0,2000000.0
2017-11-02,88.5,88.5,87.0,88.25,3268100.0
2017-11-03,88.25,88.25,85.5,86.0,4638300.0
2017-11-06,85.75,87.75,85.75,87.75,1391600.0
2017-11-07,87.75,87.75,86.25,87.0,2149700.0
2017-11-08,86.75,87.75,86.0,87.0,2522500.0
2017-11-09,87.0,87.5,86.25,86.25,2189000.0
2017-11-10,86.0,87.25,86.0,86.5,1279900.0
2017-11-13,86.5,89.0,86.0,89.0,3971700.0
2017-11-14,89.0,89.0,87.25,87.75,3477800.0
2017-11-15,87.5,88.25,87.0,87.75,1752300.0
2017-11-16,88.0,88.0,86.5,87.0,3655200.0
2017-11-17,87.5,90.5,87.0,90.0,8067700.0
2017-11-20,90.5,92.0,90.5,90.5,5914900.0
2017-11-21,89.25,89.25,89.25,89.25,4861100.0
2017-11-22,89.25,89.25,87.75,87.75,5051800.0
2017-11-23,88.0,88.75,87.5,87.5,2475200.0
2017-11-24,87.25,88.0,86.0,87.0,2725600.0
2017-11-27,86.5,86.5,82.5,83.25,10832100.0
2017-11-28,83.5,85.5,83.5,85.5,7103600.0
2017-11-29,86.0,89.0,86.0,87.5,8849600.0
2017-11-30,87.25,88.25,86.0,88.25,4654100.0
2017-12-01,88.5,88.5,85.75,85.75,5456600.0
2017-12-04,86.5,86.5,85.0,85.5,2152700.0
2017-12-06,84.75,85.0,83.5,85.0,3866100.0
2017-12-07,84.5,85.25,84.5,85.0,1564300.0
2017-12-08,85.5,86.0,84.75,85.0,2095400.0
2017-12-12,85.0,85.75,84.5,85.0,2046200.0
2017-12-13,84.75,85.5,84.5,85.0,1545700.0
2017-12-14,85.0,87.5,84.75,85.75,8161600.0
2017-12-15,86.0,87.0,85.25,87.0,3858300.0
2017-12-18,88.0,88.0,87.0,87.25,3786300.0
2017-12-19,88.25,88.5,87.5,88.0,4909000.0
2017-12-20,87.75,88.75,87.0,88.25,5995500.0
2017-12-21,88.0,88.5,87.5,87.75,2919300.0
2017-12-22,88.0,88.5,87.75,88.0,5947900.0
2017-12-25,88.25,91.0,88.25,90.5,7260400.0
2017-12-26,90.25,91.0,89.75,90.75,4712400.0
2017-12-27,90.5,90.75,88.75,89.0,4122000.0
2017-12-28,88.75,89.0,87.5,88.25,3789700.0
2017-12-29,88.75,89.0,88.25,88.5,1562000.0
2018-01-03,88.75,90.25,88.75,89.5,7112300.0
2018-01-04,89.5,91.5,89.5,90.25,8068200.0
2018-01-05,90.75,91.75,90.25,91.25,6352100.0
2018-01-08,91.75,94.5,91.5,93.25,10786800.0
2018-01-09,93.75,93.75,93.75,93.75,314100.0
2018-01-10,94.0,94.75,93.25,93.5,4110700.0
2018-01-11,93.0,93.0,90.5,91.5,8463500.0
2018-01-12,92.0,95.0,92.0,94.25,9665400.0
2018-01-15,94.0,94.25,91.5,91.75,10995500.0
2018-01-16,91.75,92.5,90.5,91.0,6267800.0
2018-01-17,91.0,92.0,89.0,89.0,13746600.0
2018-01-18,89.25,90.5,89.0,89.0,6591300.0
2018-01-19,88.25,89.5,88.25,89.5,4356800.0
2018-01-22,89.75,90.5,89.5,90.25,3459400.0
2018-01-23,90.25,91.25,90.0,90.5,5437300.0
2018-01-24,90.0,91.0,90.0,90.5,7523800.0
2018-01-25,91.0,92.25,90.5,90.75,6803400.0
2018-01-26,90.5,91.0,89.25,90.5,3462800.0
2018-01-29,90.75,91.0,90.0,90.5,4208800.0
2018-01-30,90.5,90.5,89.75,89.75,2598700.0
2018-01-31,89.5,90.5,88.5,88.5,8433400.0
2018-02-01,88.5,88.75,87.25,87.75,10900800.0
2018-02-02,87.5,88.25,87.0,87.5,4684300.0
2018-02-05,86.25,86.75,86.0,86.5,4081000.0
2018-02-06,84.0,87.5,83.75,87.0,8999000.0
2018-02-07,87.25,87.75,86.5,86.75,3764300.0
2018-02-08,86.75,87.75,86.5,87.5,2679600.0
2018-02-09,86.25,87.75,86.25,87.75,3164500.0
2018-02-12,88.0,88.75,87.5,88.75,2459000.0
2018-02-13,89.0,89.0,87.5,87.5,2317400.0
2018-02-14,87.25,87.75,86.75,87.0,2228500.0
2018-02-15,86.75,88.5,86.5,88.5,3499700.0
2018-02-16,89.0,90.25,89.0,89.5,4530900.0
2018-02-19,89.5,90.0,89.25,89.25,1655900.0
2018-02-20,89.0,90.0,88.25,88.5,5520700.0
2018-02-21,88.0,88.0,85.75,86.25,12149500.0
2018-02-22,86.5,86.75,85.5,86.0,4264500.0
2018-02-23,86.25,87.25,86.0,86.75,2487600.0
2018-02-26,87.0,87.25,86.25,86.75,3067400.0
2018-02-27,89.5,90.75,89.0,89.0,12620500.0
2018-02-28,88.75,89.5,88.5,88.5,5121300.0
2018-03-02,88.5,89.25,88.0,88.5,6153800.0
2018-03-05,88.75,89.0,87.25,87.75,5296700.0
2018-03-06,88.0,88.0,88.0,88.0,233800.0
2018-03-07,88.0,88.0,86.5,87.0,4787100.0
2018-03-08,87.0,87.25,86.25,87.0,3718800.0
2018-03-09,87.75,87.75,86.5,87.0,4473400.0
2018-03-12,87.0,87.75,87.0,87.5,3266500.0
2018-03-13,87.5,87.75,86.75,87.25,3628800.0
2018-03-14,87.0,88.75,87.0,88.5,3774500.0
2018-03-15,88.75,89.5,88.5,89.5,2939900.0
2018-03-16,89.75,91.0,89.25,91.0,8532900.0
2018-03-19,91.5,91.75,90.25,90.5,5319400.0
2018-03-20,90.5,90.75,89.75,90.0,2037000.0
2018-03-21,90.25,90.5,90.0,90.5,1782400.0
2018-03-22,90.5,91.75,90.5,90.75,5080600.0
2018-03-23,89.75,90.25,89.5,90.0,3239400.0
2018-03-26,90.0,91.0,90.0,90.25,1074000.0
2018-03-27,90.5,90.75,90.0,90.25,2360300.0
2018-03-28,90.25,90.5,89.25,89.25,3373400.0
2018-03-29,89.25,89.75,87.75,88.0,5687100.0
2018-03-30,88.5,90.25,88.5,89.75,4261500.0
2018-04-02,89.5,91.75,89.25,91.25,6274400.0
2018-04-03,90.75,91.25,90.5,90.75,3873200.0
2018-04-04,91.25,91.25,87.0,87.75,11450700.0
2018-04-05,88.0,89.0,87.25,88.75,4422100.0
2018-04-09,88.75,91.25,88.75,91.25,5990400.0
2018-04-10,91.25,91.5,90.5,91.25,2243600.0
2018-04-11,91.5,91.5,90.75,91.0,1902200.0
2018-04-12,91.0,91.25,90.5,91.25,2242300.0
2018-04-17,91.5,92.5,91.25,91.75,5003000.0
2018-04-18,92.5,93.5,92.0,93.25,7984500.0
2018-04-19,93.5,94.75,93.25,94.5,6341100.0
2018-04-20,94.5,94.75,92.75,93.0,7862400.0
2018-04-23,93.5,94.25,93.25,93.5,3385500.0
2018-04-24,93.5,93.5,92.0,92.75,4561900.0
2018-04-25,92.25,93.0,92.0,92.75,3525600.0
2018-04-26,92.75,93.75,92.75,93.0,8297600.0
2018-04-27,87.75,88.75,87.0,88.5,7453600.0
2018-04-30,88.25,89.25,88.25,88.75,2832100.0
2018-05-02,88.5,88.75,87.5,88.5,2297300.0
2018-05-03,88.25,88.25,87.25,87.25,3292700.0
2018-05-04,87.0,87.75,86.75,86.75,2406200.0
2018-05-07,87.0,87.0,84.25,84.75,8900000.0
2018-05-08,85.0,85.75,84.5,84.5,3005000.0
2018-05-09,84.5,85.5,84.25,85.0,2417600.0
2018-05-10,85.25,87.75,85.25,87.75,6856100.0
2018-05-11,87.5,89.25,86.5,88.5,4936700.0
2018-05-14,88.5,88.75,88.0,88.0,1699900.0
2018-05-15,88.0,88.5,87.75,88.25,2583200.0
2018-05-16,87.5,88.0,86.5,87.0,1867800.0
